id,node_id,name,full_name,private,owner,html_url,description,fork,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,archived,disabled,open_issues_count,license,allow_forking,is_template,web_commit_signoff_required,visibility,forks,open_issues,watchers,default_branch,score,organization,readme,contributors,manual_label,prediction,release_downloads,code_of_conduct,contributing,security_policy,issue_templates,pull_request_template,subscribers_count,,,Groups/Clubs,Organizations
97325737,MDEwOlJlcG9zaXRvcnk5NzMyNTczNw==,UCSDUnfMaps,lowen-heart/UCSDUnfMaps,0,lowen-heart,https://github.com/lowen-heart/UCSDUnfMaps,,0,2017-07-15 15:46:42+00:00,2017-07-15 15:55:19+00:00,2017-07-15 15:55:17+00:00,,12430,0,0,Java,1,1,1,1,0,0,0,0,0,0,other,1,0,0,public,0,0,0,master,1,,,[],1,0.74,0,,,,,,1,,,,
146698813,MDEwOlJlcG9zaXRvcnkxNDY2OTg4MTM=,algorithms_UCSD,maco668/algorithms_UCSD,0,maco668,https://github.com/maco668/algorithms_UCSD,,0,2018-08-30 05:14:10+00:00,2020-09-26 13:04:19+00:00,2018-09-02 16:28:12+00:00,,18090,1,1,Java,1,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,1,master,1,,"# algorithms_UCSD

course1 (Java): “Algorithmic Toolbox” (by University of California, San Diego & National Research University Higher School of Economics on Coursera. Certificate earned at Monday, May 9, 2016 7:25 AM GMT)
Certificate: https://www.coursera.org/account/accomplishments/certificate/B74M62ZA86KR
Analysis of algorithm, big-O notation, greedy algorithms, recursion, divide-and-conquer, sorting algorithms. Passed coding assignments in Java: 1) Fractional knapsack, 2) changing money, 3) minimum dot product, 4) covering segments by points, 5) binary search, 6) majority element, 7) primitive calculator, 8) discrete knapsack without repetitions, 9) compute edit distance between two strings, 10) maximize value of an arithmetic expression.     

course2 (Java): “Data Structures” (by University of California, San Diego & National Research University Higher School of Economics on Coursera. Certificate earned at Monday, June 27, 2016 1:24 AM GMT) 
Certificate: https://www.coursera.org/account/accomplishments/certificate/KJDSC9PGZ9AB
Stacks and queues, Linked lists, dynamic arrays, tree traversal methods, binary heap, priority queues, disjoint sets, hashing algorithms, binary search trees.      
Passed coding assignments in Java): 1) check brackets in code, 2) compute tree height, 3) convert array into heap, 4) job queueing of parallel processing, 5) phone book, 6) hashing with chains, 7) binary tree traversals, 8) set with range sums using splay tree. 

course3 (Java): “Algorithms on Graphs” (by University of California, San Diego & National Research University Higher School of Economics on Coursera. Certificate earned at Sunday, September 18, 2016 3:08 AM GMT) 
Certificate: https://www.coursera.org/account/accomplishments/certificate/5KVZALTJDMW5
Depth-first-search, direct acyclic graphs, topological sort, strongly connected components, breath-first-search, Dijkstra’s algorithm for fastest route, Bellman-Ford algorithm for currency exchange, minimum spanning trees.
Passed coding assignments in Java: 1) finding an exit from a maze, 2) connected components, 3) checking consistency of CS curriculum, 4) determining an order of courses, 5) checking reachability of an intersection from any other, 6) computing the minimum number of flight segments, 7) checking whether a graph is bipartite, 8) computing the minimum cost of a flight, 9) detecting anomalies in currency exchange rates, 10) building roads to connect cities.

course4 (C++): “Algorithms on Strings” (by University of California, San Diego & National Research University Higher School of Economics on Coursera. Certificate earned at Tuesday, August 15, 2017 12:01 PM GMT) 
Certificate: https://www.coursera.org/account/accomplishments/certificate/8LAAP5JU3YCE
Suffix trees, Burrows-Wheeler transform, suffix arrays, Knuth-Morris-Pratt algorithm for exact pattern matching, suffix array construction, constructing suffix tree from suffix array. 
Passed coding assignments in C++: 1) implementing trie matching, 2) extending trie matching, 3) construct suffix tree of a string, 4) construct Burrows-Wheeler transform of a string, 5) reconstruct a string from its Burrows-Wheeler transform, 5) finding all occurrences of a pattern in a string, 6) construct the suffix array of a long string.  

course5 (C++): “Advanced Algorithms and Complexity” (by University of California, San Diego & National Research University Higher School of Economics on Coursera. Certificate earned at Saturday, October 28, 2017 12:54 AM GMT)
Certificate: https://www.coursera.org/account/accomplishments/certificate/SJZU4CNM9MKE
Flows in networks, Edmonds-Karp algorithm, bipartite matching, linear programming, simplex method, NP-complete problems and reduction, NP-complete special cases, approximate, and exact algorithms.  
Passed coding assignments in C++): 1) evacuating people, 2) assigning airline crews to flights, 3) Gaussian elimination, 4) optimal diet problem, 5) assign frequencies to cells of a GSM network, 6) cleaning the apartment
(Hamiltonian path problem), 7) integrated circuit design (reduced to 2-satisfiability problem), 8) plan a fun party (maximum weighted independent set in trees).
",['maco668'],1,0.7,0,,,,,,0,,,,
494440103,R_kgDOHXiOpw,UCSD-course,Magos-Dominus/UCSD-course,0,Magos-Dominus,https://github.com/Magos-Dominus/UCSD-course,Course work from Coursera,0,2022-05-20 11:38:03+00:00,2022-05-20 11:41:36+00:00,2022-05-25 17:46:06+00:00,,11742,0,0,Java,1,1,1,1,0,0,0,0,0,0,other,1,0,0,public,0,0,0,main,1,,"unfolding_app_template and UC San Diego/Coursera MOOC starter code
==================================================================

This is a skeleton to use Unfolding in Eclipse as well as some starter
code for the Object Oriented Programming in Java course offered by 
UC San Diego through Coursera.

A very basic Unfolding demo you'll find in the source folder in the default package. 
For more examples visit http://unfoldingmaps.org, or download the template with
examples.

The module folders contain the starter code for the programming assignments
associated with the MOOC.

The solutions to the required coursework are located in the src folder and 
are further divided into folders for each module
",['Magos-Dominus'],1,0.72,0,,,,,,1,,,,
82821413,MDEwOlJlcG9zaXRvcnk4MjgyMTQxMw==,UCSDUnfoldingMaps,mahendrathapa/UCSDUnfoldingMaps,0,mahendrathapa,https://github.com/mahendrathapa/UCSDUnfoldingMaps,,0,2017-02-22 15:38:00+00:00,2017-02-22 15:38:48+00:00,2017-04-12 11:52:46+00:00,,16513,0,0,Java,1,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,0,master,1,,,['mahendrathapa'],1,0.7,0,,,,,,1,,,,
24459026,MDEwOlJlcG9zaXRvcnkyNDQ1OTAyNg==,struck,mani-monaj/struck,0,mani-monaj,https://github.com/mani-monaj/struck,"Enhancements to build system of ""Struck: Structured Output Tracking with Kernels v4.0"" (http://www.samhare.net/research/struck)",0,2014-09-25 13:27:14+00:00,2016-05-15 14:04:08+00:00,2014-09-25 14:34:25+00:00,,192,1,1,C++,1,1,1,1,0,0,4,0,0,0,gpl-3.0,1,0,0,public,4,0,1,master,1,,"Enhancements to build system of 
""Struck: Structured Output Tracking with Kernels v4.0"" 
(http://www.samhare.net/research/struck)

- CMake based build
- Standalone library (libstruck)

$ sudo apt-get install libopencv-dev libcv-dev libhighgui-dev libeigen2-dev cmake build-essential
$ mkdir build
$ cd build
$ cmake .. -DCMAKE_BUILD_TYPE=Release 
$ make
$ ./demo ../examples/config.txt

Original README:

Struck: Structured Output Tracking with Kernels

Code to accompany the paper:
  Struck: Structured Output Tracking with Kernels
  Sam Hare, Amir Saffari, Philip H. S. Torr
  International Conference on Computer Vision (ICCV), 2011

Copyright (C) 2011 Sam Hare, Oxford Brookes University, Oxford, UK

Contact: Sam Hare <sam.hare@brookes.ac.uk>

------------
Requirements
------------

OpenCV: http://opencv.willowgarage.com/
Eigen: http://eigen.tuxfamily.org/

This code has been developed and tested using 
OpenCV v2.1 and Eigen v2.0.15

-----
Usage
-----

> struck [config-file-path]

If no path is given the application will attempt to
use ./config.txt.

Please see config.txt for configuration options.

---------
Sequences
---------

Sequences are assumed to be of the format of those 
available from:

http://vision.ucsd.edu/~bbabenko/project_miltrack.shtml

----------------
Acknowledgements
----------------

This code uses the OpenCV graphing utilities provided
by Shervin Emami: http://www.shervinemami.co.cc/graphs.html
",['mani-monaj'],0,0.61,0,,,,,,1,,,gmtsar,
88223675,MDEwOlJlcG9zaXRvcnk4ODIyMzY3NQ==,COGS108_Repo,marissahing/COGS108_Repo,0,marissahing,https://github.com/marissahing/COGS108_Repo,For COGS 108 UCSD,0,2017-04-14 02:12:17+00:00,2017-04-14 02:12:17+00:00,2017-04-14 02:12:18+00:00,,0,0,0,,1,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,0,master,1,,,[],1,0.67,0,,,,,,0,,,,
471463622,R_kgDOHBn2xg,bioinformatics_course,Martinus1/bioinformatics_course,0,Martinus1,https://github.com/Martinus1/bioinformatics_course,UCSD Coursera Bioinformatics Course,0,2022-03-18 17:45:53+00:00,2022-03-18 17:50:53+00:00,2022-03-19 17:25:47+00:00,,2,0,0,Python,1,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,0,main,1,,,['Martinus1'],1,0.57,0,,,,,,1,,,,
104000091,MDEwOlJlcG9zaXRvcnkxMDQwMDAwOTE=,Flashcard-Generator,mattcarr09/Flashcard-Generator,0,mattcarr09,https://github.com/mattcarr09/Flashcard-Generator,"UC San Diego Coding BootCamp - Week 6, Homework 2",0,2017-09-18 22:54:56+00:00,2017-09-19 05:51:52+00:00,2017-09-19 05:51:49+00:00,,1512,0,0,JavaScript,1,1,1,1,1,0,0,0,0,0,,1,0,0,public,0,0,0,master,1,,"# Flashcard-Generator
The backend for a basic flashcard application. The backend will essentially constitute an API that allows users to create two types of flashcards. 

1.) Basic flashcards, which have a front (""Who was the first president of the United States?""), and a back (""George Washington""). <br>
2.) Cloze-Deleted flashcards, which present partial text (""... was the first president of the United States.""), and the full text when the user requests it (""George Washington was the first president of the United States."")<br>


<strong>Cloze Deletions:</strong> A cloze deletion is simply a sentence that has had some of its text removed. For example, given the sentence: ""George Washington was the first president of the United States."" ...We can create a ""cloze deletion"" by removing the words ""George Washington"": ""... was the first president of the United States."" This is useful for building flash card applications that forces users to remember the important part of a sentence, and is a common device in educational applications. A flash card built this way has three parts: The full text. This is the entire sentence users need to remember: ""George Washington was the first president of the United States."" The cloze deletion. This is the text we've chosen to remove: ""George Washington"". The partial text. This is what we get if we remove the cloze deletion from the full text: ""... was the first president of the United States.
",['mattcarr09'],1,0.65,0,,,,,,0,,,nbcrrolls,
446251371,R_kgDOGplBaw,max-wild,max-wild/max-wild,0,max-wild,https://github.com/max-wild/max-wild,Config files for my GitHub profile.,0,2022-01-10 02:01:16+00:00,2022-01-10 02:02:28+00:00,2023-12-18 09:13:37+00:00,https://github.com/max-wild,33,0,0,,0,1,1,0,0,0,0,0,0,0,,1,0,0,public,0,0,0,main,1,,,['max-wild'],1,0.79,0,,,,,,1,,,,
403754488,MDEwOlJlcG9zaXRvcnk0MDM3NTQ0ODg=,DeGroot_1974_consensus,MCHatcher/DeGroot_1974_consensus,0,MCHatcher,https://github.com/MCHatcher/DeGroot_1974_consensus,This repository provides a simple code for simulating the model of opinion dynamics in DeGroot (1974).,0,2021-09-06 20:46:17+00:00,2024-10-30 11:30:21+00:00,2021-09-07 06:58:53+00:00,,4,6,6,MATLAB,1,1,1,1,0,0,1,0,0,0,,1,0,0,public,1,0,6,main,1,,"# DeGroot_1974_consensus
This repository provides a simple code that simulates the opinion dynamics model in DeGroot (1974, JASA), Reaching a Consensus. 
See:
- https://www.tandfonline.com/doi/abs/10.1080/01621459.1974.10480137
- https://pages.ucsd.edu/~aronatas/project/academic/degroot%20consensus.pdf
",['MCHatcher'],0,0.72,0,,,,,,1,,,,
758316354,R_kgDOLTL9Qg,mdang2077,mdang2077/mdang2077,0,mdang2077,https://github.com/mdang2077/mdang2077,Config files for my GitHub profile.,0,2024-02-16 03:44:32+00:00,2024-02-16 03:44:32+00:00,2024-02-16 03:46:27+00:00,https://github.com/mdang2077,1,0,0,,0,1,1,0,0,0,0,0,0,0,,1,0,0,public,0,0,0,main,1,,,['mdang2077'],1,0.71,0,,,,,,1,,,,
251300919,MDEwOlJlcG9zaXRvcnkyNTEzMDA5MTk=,AlgorithmicToolbox,miaseoud/AlgorithmicToolbox,0,miaseoud,https://github.com/miaseoud/AlgorithmicToolbox,This repository contains my work from the Algorithmic Toolbox course which is part of the Data Structures and Algorithms Specialization that was created by UC San Diego and delivered through Coursera.,0,2020-03-30 12:41:51+00:00,2020-03-30 13:28:13+00:00,2020-03-30 13:28:11+00:00,https://www.coursera.org/learn/algorithmic-toolbox/,0,0,0,,1,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,0,master,1,,# AlgorithmicToolbox,['miaseoud'],1,0.68,0,,,,,,1,,,,
373159118,MDEwOlJlcG9zaXRvcnkzNzMxNTkxMTg=,uc-san-diego-data-structures-and-algorithms,MichaelHeinecke/uc-san-diego-data-structures-and-algorithms,0,MichaelHeinecke,https://github.com/MichaelHeinecke/uc-san-diego-data-structures-and-algorithms,Code for Data Structures and Algoritms course by UC San Diego,0,2021-06-02 12:25:50+00:00,2021-10-28 14:52:00+00:00,2023-04-04 12:13:38+00:00,,1968,0,0,Java,1,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,0,master,1,,,['MichaelHeinecke'],1,0.62,0,,,,,,1,,,,
67179420,MDEwOlJlcG9zaXRvcnk2NzE3OTQyMA==,UCSDGraphsCourse,michaeloverman/UCSDGraphsCourse,0,michaeloverman,https://github.com/michaeloverman/UCSDGraphsCourse,mapping application from UCSD on Coursera Advanced Algorithms Course,0,2016-09-02 01:29:01+00:00,2016-09-02 01:29:59+00:00,2016-09-02 01:34:25+00:00,,790,0,0,Java,1,1,1,1,0,0,0,0,0,0,other,1,0,0,public,0,0,0,master,1,,,['michaeloverman'],1,0.72,0,,,,,,2,,,,
89988218,MDEwOlJlcG9zaXRvcnk4OTk4ODIxOA==,remylist,mightyminh/remylist,0,mightyminh,https://github.com/mightyminh/remylist,UC San Diego Project 2: Full-Stack application that allows users to share and borrow items for free.,0,2017-05-02 03:35:24+00:00,2020-08-12 19:44:19+00:00,2017-07-11 00:42:59+00:00,http://remyslist.herokuapp.com,13318,3,3,HTML,1,1,1,1,0,0,1,0,0,0,,1,0,0,public,1,0,3,master,1,,"# Remy's List

This application allows users to lend and borrow items for free. Lenders upload items which borrowers can browse and request for a certain amount of time. Non-users can also browse items before deciding if they would like to join.


## Table of Contents

- [Website](#website)
- [Technologies used](#technologies-used)
- [Dependencies](#dependencies)
- [Developers](#developers)
- [To Install on local machine](#to-install-on-local-machine)
- [Screenshots](#screenshots)
- [Acknowledgements](#acknowledgements)

## Website
[http://remyslist.herokuapp.com/](http://remyslist.herokuapp.com/)


## Technologies used
* NodeJs
* CSS3
* Javascript
* jQuery
* Handlebars
* MySQL
* NPM packages

## Dependencies
NPM packages

1. `body-parser` (Node.js body parsing middleware)
1. `express` (Web framework)
1. `mysql` (A node.js driver for mysql)
1. `sequelize` (Multi dialect ORM for Node.JS)
1. `express-handlebars` (Handlebars view engine for Express)
1. `passport` (Authentication for Node.js.)
1. `passport-local` (Local username and password authentication strategy for Passport.)
1. `connect-flash` (Flash messages for Express)
1. `express-session` (Simple session middleware for Express)
1. `nodemailer` ( Sending e-mail from  Node.js app)


## Developers

### Front-end
[Minhtuyen Mai](https://github.com/mightyminh), 
[Yousra Elbana](https://github.com/Yousrat)

### Back-end
[Radhika Sivarajan](https://github.com/radhika-sivarajan), 
[Erin Glabe](https://github.com/eglabe)

## To Install on local machine

* Git Clone the repository to your local machine.
* Go to the config directory and change development environment properties.
* Navigate to the folder where the repository in Terminal.
* Run the command `npm install` to download the required dependencies.
* Then type `node server.js` in terminal inside the directory.
* Then run below address on browser.
	
	localhost:8080

## Screen recording

![Remy's List](/public/assets/img/RemysList.gif)

## Acknowledgements

We would like to thank our instructors: George and Brandon, for their guidance and knowledge. As well as our TAs: Felipe and Travis for their assistance.
","['radhika-sivarajan', 'mightyminh', 'eglabe', 'Yousrat']",1,0.72,0,,,,,,2,,,,
212385659,MDEwOlJlcG9zaXRvcnkyMTIzODU2NTk=,friendsfinder,mike-4040/friendsfinder,0,mike-4040,https://github.com/mike-4040/friendsfinder,UCSD Homework Project,0,2019-10-02 16:12:29+00:00,2020-06-05 16:10:43+00:00,2022-12-11 08:07:24+00:00,,36,0,0,HTML,1,1,1,1,0,0,0,0,0,2,,1,0,0,public,0,2,0,master,1,,,['mike-4040'],1,0.78,0,,,,,,1,,,,
704323196,R_kgDOKfsefA,MasQCLIP,mlpc-ucsd/MasQCLIP,0,mlpc-ucsd,https://github.com/mlpc-ucsd/MasQCLIP,(ICCV 2023) MasQCLIP for Open-Vocabulary Universal Image Segmentation,0,2023-10-13 02:43:53+00:00,2025-01-20 10:13:14+00:00,2023-10-18 20:19:05+00:00,,504,37,37,Python,1,1,1,0,0,0,2,0,0,4,other,1,0,0,public,2,4,37,main,1,1,,"['xuxalan', 'tyxiong23', 'zh-ding']",1,0.78,0,,,,,,1,,,,
351261695,MDEwOlJlcG9zaXRvcnkzNTEyNjE2OTU=,PRTR,mlpc-ucsd/PRTR,0,mlpc-ucsd,https://github.com/mlpc-ucsd/PRTR,(CVPR 2021) PRTR: Pose Recognition with Cascade Transformers,0,2021-03-25 00:26:46+00:00,2024-08-15 19:58:06+00:00,2021-06-21 04:23:02+00:00,,5806,141,141,Jupyter Notebook,1,1,1,1,0,0,29,0,0,4,apache-2.0,1,0,0,public,29,4,141,main,1,1,,"['zx1239856', 'yix081']",1,0.71,0,,,,,,11,,,,
726957287,R_kgDOK1R85w,TokenCompose,mlpc-ucsd/TokenCompose,0,mlpc-ucsd,https://github.com/mlpc-ucsd/TokenCompose,(CVPR 2024) 🧩 TokenCompose: Text-to-Image Diffusion with Token-level Supervision,0,2023-12-03 21:43:01+00:00,2025-02-17 02:24:30+00:00,2024-12-21 14:23:09+00:00,https://mlpc-ucsd.github.io/TokenCompose/,218835,120,120,Jupyter Notebook,1,1,1,0,1,1,4,0,0,0,apache-2.0,1,0,0,public,4,0,120,main,1,1,,"['JamesSand', 'zwcolin']",1,0.81,0,,,,,,3,,,,
164145198,MDEwOlJlcG9zaXRvcnkxNjQxNDUxOTg=,Big_Data,msmsk05/Big_Data,0,msmsk05,https://github.com/msmsk05/Big_Data,,0,2019-01-04 19:09:54+00:00,2021-03-10 10:50:25+00:00,2019-01-04 19:30:53+00:00,,472242,2,2,Jupyter Notebook,1,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,2,master,1,,"# coursera-Big-Data-specialization
Repo for coursera specialization Big Data by UC San Diego
","['MaxPoon', 'kunall17', 'msmsk05']",1,0.68,0,,,,,,0,,,,
172785299,MDEwOlJlcG9zaXRvcnkxNzI3ODUyOTk=,Bioinformatics-Specialisation-UC,mtleis/Bioinformatics-Specialisation-UC,0,mtleis,https://github.com/mtleis/Bioinformatics-Specialisation-UC,Code implemented while studying for the Bioinformatics Specialisation at Courseera:UC-San Diego,0,2019-02-26 20:28:24+00:00,2019-05-28 07:32:20+00:00,2019-05-28 07:32:17+00:00,,5201,0,0,Python,1,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,0,master,1,,,[],1,0.62,0,,,,,,1,,,,
101533424,MDEwOlJlcG9zaXRvcnkxMDE1MzM0MjQ=,UCSDUnfoldingMapsWeek4,muhammad83/UCSDUnfoldingMapsWeek4,0,muhammad83,https://github.com/muhammad83/UCSDUnfoldingMapsWeek4,,0,2017-08-27 06:06:45+00:00,2017-08-27 06:07:09+00:00,2017-08-27 06:07:07+00:00,,11707,0,0,Java,1,1,1,1,0,0,0,0,0,0,other,1,0,0,public,0,0,0,master,1,,"unfolding_app_template and UC San Diego/Coursera MOOC starter code
==================================================================

This is a skeleton to use Unfolding in Eclipse as well as some starter
code for the Object Oriented Programming in Java course offered by 
UC San Diego through Coursera.

A very basic Unfolding demo you'll find in the source folder in the default package. 
For more examples visit http://unfoldingmaps.org, or download the template with
examples.

The module folders contain the starter code for the programming assignments
associated with the MOOC.

Get excited and make things!


INSTALLATION

Import this folder in Eclipse ('File' -> 'Import' -> 'Existing Projects into
Workspace', Select this folder, 'Finish')


MANUAL INSTALLATION

If the import does not work follow the steps below.

- Create new Java project
- Copy+Paste all files into project
- Add all lib/*.jars to build path
- Set native library location for jogl.jar. Choose appropriate folder for your OS.
- Add data/ as src


TROUBLE SHOOTING

Switch Java Compiler to 1.6 if you get VM problems. (Processing should work with Java 1.6, and 1.7)




",[],1,0.73,0,,,,,,1,,,,
48257104,MDEwOlJlcG9zaXRvcnk0ODI1NzEwNA==,MPC-Meshing_Point_Clouds,NadineAB/MPC-Meshing_Point_Clouds,0,NadineAB,https://github.com/NadineAB/MPC-Meshing_Point_Clouds,"3D scanners produce sets of 3D data points, sampled from the surface of a 3D object. These points are frequently unorganized, and to use them in 3D applications requires computing a polygon (usually triangular) mesh which best approximates the sampled surface. This means associating a connectivity structure with the point set  This project addresses the problem of meshing point clouds using spherical parameterization presented in Gotsman's paper here http://graphics.ucsd.edu/~matthias/Papers/MeshingUsingSphericalParameterization.pdf  library used in the porject:      Boost, Qt",0,2015-12-18 21:22:57+00:00,2023-12-19 14:28:40+00:00,2021-12-26 06:42:25+00:00,,312032,22,22,C++,1,1,1,1,0,0,7,0,0,0,,1,0,0,public,7,0,22,master,1,,"Meshing Point Clouds using spherical parameterization
=====================================================
3D scanners produce sets of 3D data points, sampled  from  the  surface  of  a  3D  object.  These  points are  frequently  unorganized,  and  to  use  them  in  3D  applications  requires  computing a polygon  (usually  triangular) mesh  which  best  approximates  the  sampled  surface.  This means associating a connectivity structure with the point set.

This project addresses the problem of meshing point clouds using spherical parameterization method presented in Gotsman's paper here http://www.cs.technion.ac.il/~gotsman/AmendedPubl/Matthias/meshing.pdf.

Our approach relies on the automatic finding of the correspondences between the landmarks on the input laser scan and a template face mesh. Once we find the set of correspondences, we define a morphing function and apply it to the template mesh. As a result, the template mesh is morphed and represents the same facial features captured from the laser scan. Our method is completely automatic and does not rely neither on:

1) any prior anatomical knowledge about the position of the landmarks
or on
2) the morphology of the input face.


Usage
=====
library used in the porject:
- Boost, Qt
- OpenMesh
- CGAL Lib
- Profiler 
- Qhull
- Eigen 3.0
- visual studio 

![Screenshot](https://github.com/NadineAB/MPC-Meshing_Point_Clouds/blob/master/Screen%20Shot%202018-08-07%20at%2000.22.54.png)
",['NadineAB'],0,0.69,0,,,,,,0,,,,
850149149,R_kgDOMqw_HQ,Experiences-of-Non-Native-English-Speakers-Learning-Computer-Science-in-a-US-University,NayeliGuzman/Experiences-of-Non-Native-English-Speakers-Learning-Computer-Science-in-a-US-University,0,NayeliGuzman,https://github.com/NayeliGuzman/Experiences-of-Non-Native-English-Speakers-Learning-Computer-Science-in-a-US-University,"Carmen Nayeli Guzman, Anne Xu, and Adalbert Gerald Soosai Raj. 2021. Experiences of Non-Native English Speakers Learning Computer Science in a US University. In Proceedings of the 52nd ACM Technical Symposium on Computer Science Education (SIGCSE '21). Association for Computing Machinery, New York, NY, USA, 633–639. https://doi.org/10.1145/3408877.",0,2024-08-31 01:57:28+00:00,2024-08-31 04:10:19+00:00,2024-08-31 04:02:17+00:00,,1022,0,0,Jupyter Notebook,1,1,1,0,0,0,0,0,0,0,,1,0,0,public,0,0,0,main,1,,"This project was created through the Computing Education Research Lab at the University of California, San Diego. 
The Jupyter Notebook cleans and processes survey data obtained from undergraduate computer science 
courses at UCSD. 
",['NayeliGuzman'],1,0.74,0,,,,,,1,,,,
8447881,MDEwOlJlcG9zaXRvcnk4NDQ3ODgx,opaltoolkit,nbcrrolls/opaltoolkit,0,nbcrrolls,https://github.com/nbcrrolls/opaltoolkit,Wrapping scientific applications as Web services,0,2013-02-27 03:25:33+00:00,2019-10-16 08:49:53+00:00,2015-02-19 23:15:15+00:00,http://nbcr.ucsd.edu/data/docs/opal/,121865,5,5,JavaScript,1,1,1,1,0,0,3,0,0,1,,1,0,0,public,3,1,5,master,1,1,,"['sriramkrishnan', 'lclementi', 'nadyawilliams']",1,0.8,0,,,,,,3,,,,
675867920,R_kgDOKEjtEA,Psychedelics_and_Depression,nehasharma732/Psychedelics_and_Depression,0,nehasharma732,https://github.com/nehasharma732/Psychedelics_and_Depression,COGS 108: Data Science in Practice (UC San Diego Summer 2023),0,2023-08-07 23:24:48+00:00,2024-03-14 20:14:03+00:00,2023-12-07 22:59:33+00:00,,21231,0,0,Jupyter Notebook,1,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,0,main,1,,"# Psychedelics & Depression

Team Members: [Neha Sharma](https://github.com/nehasharma732), [Vartan Pashayan](https://github.com/VartanPashayan), [Alexander Levine](https://github.com/alexlevine1220), [Sohaib Khan](https://github.com/SKhan141), [Sneha Sairam](https://github.com/sneha530)

Final Write-up: [Psychedelics_and_Depression](https://github.com/nehasharma732/Psychedelics_and_Depression/blob/main/FinalProject_writeup.ipynb)

## Overview

The intriguing realm of Psilocybin Mushrooms, commonly known as Psychedelic Mushrooms, has captivated the interest of popculture and academics alike. These unique fungi contain Psilocybin, a psychedelic compound categorized as a classic hallucinogen. Its influence extends to various serotonin receptors across different brain regions including the cerebral cortex and thalamus (Daniel and Haberman, 2018), and throughout the body. 

In recent times, a noticeable trend has emerged - a growing curiosity about the potential therapeutic applications of non- conventional drugs, particularly in the context of depression and other medical conditions. This shift has led individuals to explore the possibility of using Psilocybin as a potential remedy for their health issues.

This project aims unveil potential links between depression among users of psychedelic substances and the co-occurrence of other ailments through exploratory data analysis.
",['nehasharma732'],1,0.77,0,,,,,,1,,,,
